Adult Mortality, HIV/AIDS, thinness  1-19 years, thinness 5-9 years,Schooling,Income composition of resources, BMI ,Polio,GDP,Life expectancy
0.1689750692520776,0.0,0.21376811594202902,0.20350877192982456,0.6328502415458936,0.7436708860759493,0.6002317497103128,0.9479166666666666,0.03245041090846481,74.4
0.1731301939058172,0.0,0.21376811594202902,0.20350877192982456,0.608695652173913,0.7352320675105485,0.5886442641946698,0.9270833333333333,0.004141722949650902,74.1
0.1772853185595568,0.0,0.21376811594202902,0.20350877192982456,0.5942028985507246,0.7278481012658228,0.05561993047508691,0.9583333333333333,0.03300719132771634,73.8
0.18144044321329642,0.0,0.21739130434782608,0.2070175438596491,0.5942028985507246,0.7236286919831224,0.5654692931633835,0.9583333333333333,0.029058535997948318,73.4
0.18698060941828257,0.0,0.21739130434782608,0.2070175438596491,0.5797101449275363,0.7172995780590717,0.5550405561993047,0.8854166666666666,0.0002470484687207464,72.9
0.018005540166204984,0.0,0.22101449275362323,0.21052631578947364,0.5652173913043478,0.709915611814346,0.5434530706836617,0.8645833333333333,0.021794728856086135,72.3
0.20083102493074795,0.0,0.22463768115942032,0.21052631578947364,0.5555555555555556,0.699367088607595,0.5330243337195828,0.875,0.0024557489787781776,71.7
0.1994459833795014,0.0,0.22463768115942032,0.21403508771929822,0.536231884057971,0.6888185654008439,0.522595596755504,0.8645833333333333,0.014874881311841176,71.6
0.1994459833795014,0.0,0.22826086956521743,0.2175438596491228,0.5265700483091788,0.679324894514768,0.5133256083429896,0.8958333333333333,0.014526820710186942,71.4
0.1994459833795014,0.0,0.23188405797101452,0.22105263157894736,0.5169082125603864,0.6708860759493671,0.5028968713789107,0.8645833333333333,0.014730897026267084,71.3
0.4626038781163435,0.03564356435643564,0.29710144927536236,0.2842105263157894,0.5507246376811594,0.560126582278481,0.25840092699884126,0.04166666666666666,0.030998401659351853,52.4
0.4806094182825485,0.03762376237623762,0.30434782608695654,0.28771929824561404,0.5507246376811594,0.5559071729957806,0.2514484356894554,0.6770833333333333,0.004007943608090968,51.7
0.4903047091412743,0.04356435643564356,0.3079710144927536,0.29473684210526313,0.5507246376811594,0.5516877637130801,0.24449594438006955,0.6666666666666666,0.004052456461966476,51.1
0.49445983379501385,0.04950495049504951,0.31521739130434784,0.2982456140350877,0.497584541062802,0.5358649789029536,0.2375434530706837,0.75,0.038571181800707045,56.0
0.4986149584487535,0.047524752475247525,0.31884057971014496,0.30526315789473685,0.45410628019323673,0.5221518987341772,0.23174971031286212,0.7291666666666666,0.036061167231142145,51.0
0.5041551246537396,0.047524752475247525,0.32608695652173914,0.31228070175438594,0.43478260869565216,0.5147679324894515,0.016222479721900347,0.8125,0.029603273283618746,49.6
0.5096952908587258,0.047524752475247525,0.33333333333333337,0.319298245614035,0.4106280193236715,0.5063291139240507,0.2178447276940904,0.625,0.02807865842063168,49.1
0.5124653739612188,0.04950495049504951,0.34057971014492755,0.32631578947368417,0.3913043478260869,0.4936708860759494,0.21205098493626884,0.6458333333333333,0.03244829338933687,48.7
0.518005540166205,0.04950495049504951,0.3442028985507246,0.3333333333333333,0.3719806763285024,0.4789029535864979,0.20625724217844732,0.75,0.024143074527789014,48.2
0.5263157894736842,0.047524752475247525,0.35144927536231885,0.33684210526315783,0.34782608695652173,0.4630801687763713,0.1993047508690614,0.34375,0.0021878952659768833,47.7
0.5277008310249308,0.04950495049504951,0.03260869565217391,0.343859649122807,0.32850241545893716,0.44936708860759494,0.1935110081112399,0.375,0.012102859314616429,47.4
0.5332409972299169,0.047524752475247525,0.03985507246376811,0.03508771929824562,0.3091787439613527,0.43776371308016876,0.18771726535341832,0.010416666666666664,0.0011763517876793382,47.1
0.53601108033241,0.04554455445544554,0.04710144927536231,0.042105263157894736,0.28502415458937197,0.42827004219409287,0.18308227114716108,0.010416666666666664,0.006526643323160929,46.8
0.5401662049861496,0.04356435643564356,0.050724637681159424,0.04912280701754386,0.26570048309178745,0.4229957805907173,0.1772885283893395,0.35416666666666663,0.005953629709435047,46.5
0.05955678670360111,0.039603960396039604,0.057971014492753624,0.056140350877192984,0.24637681159420288,0.41244725738396626,0.171494785631518,0.3958333333333333,0.004401130534707765,45.7
0.06509695290858726,0.03762376237623762,0.06521739130434782,0.06315789473684211,0.2222222222222222,0.4029535864978903,0.16685979142526075,0.0,0.004645553960915517,45.3
0.01662049861495845,0.0019801980198019802,0.11594202898550725,0.11228070175438595,0.6714975845410628,0.8270042194092827,0.5411355735805331,0.8645833333333333,0.11383025961820248,76.4
0.18005540166204986,0.0019801980198019802,0.11594202898550725,0.11228070175438595,0.6714975845410628,0.8248945147679325,0.5330243337195828,0.96875,0.10813544220668214,76.2
0.18282548476454294,0.0019801980198019802,0.11594202898550725,0.11228070175438595,0.6714975845410628,0.8238396624472574,0.526071842410197,0.9895833333333333,0.10256838165108398,76.1
0.1842105263157895,0.0019801980198019802,0.11594202898550725,0.11228070175438595,0.6666666666666667,0.820675105485232,0.5179606025492468,0.9791666666666665,0.10542627188646453,75.9
0.18698060941828257,0.0,0.11594202898550725,0.11228070175438595,0.6811594202898551,0.8248945147679325,0.511008111239861,1.0,0.10008863322152305,75.7
0.18975069252077564,0.0,0.11594202898550725,0.11228070175438595,0.6811594202898551,0.8259493670886077,0.5028968713789107,1.0,0.10174613487716094,75.6
0.018005540166204984,0.0,0.11956521739130435,0.11228070175438595,0.6859903381642511,0.8312236286919832,0.49594438006952496,0.9895833333333333,0.01099919363854247,75.4
0.1952908587257618,0.0,0.11956521739130435,0.11228070175438595,0.6956521739130435,0.8291139240506329,0.48899188876013916,1.0,0.012348953466076168,75.2
0.19806094182825487,0.0,0.11956521739130435,0.11228070175438595,0.7004830917874396,0.8238396624472574,0.48203939745075325,0.9895833333333333,0.1195811559970053,75.0
0.1994459833795014,0.0,0.11956521739130435,0.11578947368421053,0.7101449275362318,0.8154008438818565,0.47508690614136734,1.0,0.10676008396634185,74.8
0.20221606648199447,0.0,0.12318840579710146,0.11578947368421053,0.0,0.0,0.4681344148319815,0.9895833333333333,0.09541123119207755,74.6
0.20498614958448755,0.0,0.12318840579710146,0.11578947368421053,0.0,0.0,0.0440324449594438,0.9791666666666665,0.011337954406866234,74.4
0.20775623268698062,0.0,0.12318840579710146,0.11929824561403508,0.0,0.0,0.03592120509849363,1.0,0.08171567973992967,74.2
0.2105263157894737,0.0,0.12681159420289856,0.11929824561403508,0.0,0.0,0.4461181923522596,0.9375,0.0787526356362133,74.0
0.21191135734072022,0.0,0.12681159420289856,0.11929824561403508,0.0,0.0,0.4391657010428737,1.0,0.07851296092079041,73.8
0.2146814404432133,0.0,0.13043478260869568,0.12280701754385966,0.0,0.0,0.4310544611819236,0.96875,0.08285132605782733,73.6
0.1592797783933518,0.0,0.03260869565217391,0.028070175438596492,0.8357487922705314,0.871308016877637,0.7161066048667439,0.9375,0.11299255204370383,76.3
0.16204986149584488,0.0,0.03260869565217391,0.028070175438596492,0.8357487922705314,0.870253164556962,0.7091541135573581,0.9270833333333333,0.10273949945370316,76.2
0.16343490304709143,0.0,0.03260869565217391,0.028070175438596492,0.8357487922705314,0.8681434599156118,0.7022016222479722,1.0,0.10887672746223348,76.0
0.015235457063711912,0.0,0.03260869565217391,0.028070175438596492,0.8309178743961352,0.8670886075949367,0.6952491309385863,1.0,0.10881911934853475,75.9
0.015235457063711912,0.0,0.03260869565217391,0.028070175438596492,0.8260869565217391,0.860759493670886,0.06257242178447278,0.9375,0.1067818160042227,75.7
0.1662049861495845,0.0,0.03260869565217391,0.028070175438596492,0.8115942028985508,0.8459915611814346,0.6813441483198146,0.9583333333333333,0.010695412503564745,75.5
0.1731301939058172,0.0,0.03260869565217391,0.028070175438596492,0.7971014492753623,0.8375527426160337,0.6743916570104288,0.9791666666666665,0.06847038432978886,75.6
0.1731301939058172,0.0,0.03260869565217391,0.028070175438596492,0.7874396135265701,0.8354430379746836,0.6674391657010429,0.9479166666666666,0.07511620599160324,75.4
0.1772853185595568,0.0,0.036231884057971016,0.028070175438596492,0.7874396135265701,0.8312236286919832,0.660486674391657,0.9270833333333333,0.06034968777522529,74.8
0.17451523545706374,0.0,0.036231884057971016,0.028070175438596492,0.7777777777777778,0.8248945147679325,0.6546929316338355,0.9270833333333333,0.049316334836726705,75.2
0.17451523545706374,0.0,0.036231884057971016,0.031578947368421054,0.7874396135265701,0.8227848101265823,0.6477404403244496,0.9583333333333333,0.004826695984981477,74.9
0.01662049861495845,0.0,0.036231884057971016,0.031578947368421054,0.7874396135265701,0.8175105485232068,0.6407879490150636,0.9166666666666666,0.03566212285056493,74.7
0.1883656509695291,0.0,0.03985507246376811,0.031578947368421054,0.7922705314009661,0.8122362869198312,0.633835457705678,0.9583333333333333,0.002783865887802461,74.1
0.18975069252077564,0.0,0.03985507246376811,0.031578947368421054,0.7874396135265701,0.8185654008438819,0.626882966396292,0.9479166666666666,0.02162867233258727,74.1
0.18975069252077564,0.0,0.03985507246376811,0.03508771929824562,0.7536231884057971,0.8132911392405063,0.6210892236384704,0.8541666666666666,0.006008281887366556,74.0
0.1883656509695291,0.0,0.03985507246376811,0.03508771929824562,0.7246376811594203,0.8059071729957806,0.6141367323290846,0.8854166666666666,0.06434106180683903,74.1
0.16204986149584488,0.0,0.07246376811594203,0.0736842105263158,0.6135265700483091,0.7816455696202531,0.6245654692931634,0.96875,0.0030877750404376806,74.8
0.015235457063711912,0.0,0.07246376811594203,0.07017543859649122,0.6135265700483091,0.7795358649789029,0.6152954808806489,0.9583333333333333,0.0335067170663916,74.6
0.1689750692520776,0.0,0.07246376811594203,0.07017543859649122,0.6135265700483091,0.7763713080168776,0.6060254924681344,0.96875,0.032238614379133855,74.4
0.1662049861495845,0.0,0.06884057971014493,0.07017543859649122,0.6135265700483091,0.7721518987341772,0.5979142526071842,0.96875,0.03090655345427028,74.4
0.17590027700831026,0.0,0.06884057971014493,0.07017543859649122,0.6135265700483091,0.7689873417721519,0.589803012746234,0.96875,0.029581819442473543,73.9
0.18144044321329642,0.0,0.06884057971014493,0.07017543859649122,0.5942028985507246,0.7594936708860759,0.581691772885284,0.96875,0.026992294042307484,73.5
0.1883656509695291,0.0,0.06884057971014493,0.07017543859649122,0.5748792270531401,0.7647679324894514,0.0544611819235226,0.9479166666666666,0.025108035203357124,73.3
0.018005540166204984,0.0,0.06884057971014493,0.07017543859649122,0.5942028985507246,0.760548523206751,0.047508690614136734,0.9166666666666666,0.00033219994729013927,73.2
0.18144044321329642,0.0,0.06884057971014493,0.07017543859649122,0.5652173913043478,0.7457805907172995,0.5643105446118193,0.0625,0.02632523314094584,73.5
0.19390581717451524,0.0,0.06884057971014493,0.07017543859649122,0.5410628019323671,0.729957805907173,0.5585168018539977,0.875,0.018096823522895822,72.9
0.1883656509695291,0.0,0.06884057971014493,0.07017543859649122,0.5265700483091788,0.7162447257383967,0.5538818076477404,0.9270833333333333,0.013779159477136297,73.0
0.18144044321329642,0.0,0.06884057971014493,0.07017543859649122,0.5265700483091788,0.7046413502109705,0.5492468134414832,0.9375,0.00998800015293478,73.0
0.1842105263157895,0.0,0.06884057971014493,0.07017543859649122,0.5217391304347826,0.6930379746835443,0.5457705677867902,0.96875,0.0007676763666828643,72.7
0.1842105263157895,0.0,0.07246376811594203,0.07017543859649122,0.5217391304347826,0.680379746835443,0.5422943221320973,0.96875,0.006558474398471294,72.6
0.19390581717451524,0.0,0.07246376811594203,0.07017543859649122,0.536231884057971,0.679324894514768,0.53765932792584,0.9791666666666665,0.005813104006829369,72.6
0.1952908587257618,0.0,0.07246376811594203,0.0736842105263158,0.5410628019323671,0.6740506329113924,0.5341830822711472,0.96875,0.0052115118834624745,72.0
0.08033240997229917,0.0,0.018115942028985504,0.017543859649122806,0.9855072463768115,0.9883966244725739,0.7601390498261876,0.9375,0.4745506672211542,82.8
0.006925207756232688,0.0,0.018115942028985504,0.017543859649122806,0.9855072463768115,0.9873417721518988,0.7543453070683661,0.9270833333333333,0.5220479671413379,82.7
0.08310249307479224,0.0,0.018115942028985504,0.017543859649122806,0.9806763285024155,0.9841772151898734,0.7473928157589803,0.9166666666666666,0.5688516741733836,82.5
0.08310249307479224,0.0,0.018115942028985504,0.017543859649122806,0.9710144927536233,0.9810126582278481,0.7415990730011588,0.9270833333333333,0.5678891600397771,82.3
0.08587257617728532,0.0,0.018115942028985504,0.017543859649122806,0.9565217391304348,0.9778481012658228,0.734646581691773,0.9270833333333333,0.5223033798219423,82.0
0.08725761772853186,0.0,0.021739130434782608,0.017543859649122806,0.9420289855072463,0.9778481012658228,0.7288528389339514,0.9270833333333333,0.43528325127025413,81.9
0.09002770083102493,0.0,0.021739130434782608,0.017543859649122806,0.9227053140096619,0.9757383966244726,0.7230590961761297,0.9270833333333333,0.3586551757499276,81.7
0.09002770083102493,0.0,0.021739130434782608,0.017543859649122806,0.9227053140096619,0.9715189873417722,0.7172653534183082,0.9270833333333333,0.4167371160621404,81.3
0.09002770083102493,0.0,0.021739130434782608,0.017543859649122806,0.9178743961352657,0.9683544303797469,0.712630359212051,0.9270833333333333,0.04187511230626126,81.3
0.09002770083102493,0.0,0.021739130434782608,0.017543859649122806,0.9806763285024155,0.9651898734177216,0.7068366164542295,0.9270833333333333,0.30306520998991415,81.2
0.09141274238227147,0.0,0.021739130434782608,0.017543859649122806,0.9806763285024155,0.959915611814346,0.7010428736964078,0.9270833333333333,0.02865656701471435,81.0
0.09418282548476455,0.0,0.021739130434782608,0.017543859649122806,1.0,0.9578059071729959,0.06836616454229433,0.9270833333333333,0.029123668169892498,86.0
0.09695290858725762,0.0,0.021739130434782608,0.021052631578947364,0.995169082125604,0.9546413502109705,0.06141367323290846,0.9270833333333333,0.1968909578499937,83.0
0.0997229916897507,0.0,0.021739130434782608,0.021052631578947364,0.9710144927536233,0.9514767932489452,0.679026651216686,0.9270833333333333,0.0023507072853273417,79.9
0.10249307479224376,0.0,0.021739130434782608,0.021052631578947364,0.9903381642512077,0.9483122362869199,0.6720741599073001,0.9166666666666666,0.1637659365982423,79.9
0.10664819944598337,0.0,0.021739130434782608,0.021052631578947364,0.9855072463768115,0.9462025316455697,0.6628041714947857,0.0625,0.018194347199836466,79.5
0.0886426592797784,0.0,0.06521739130434782,0.07017543859649122,0.7681159420289855,0.9409282700421941,0.6558516801853997,0.9375,0.3663999085442392,81.5
0.09002770083102493,0.0,0.06159420289855072,0.06666666666666667,0.7681159420289855,0.9409282700421941,0.6500579374275782,0.9895833333333333,0.430649508582098,81.4
0.09279778393351801,0.0,0.06159420289855072,0.06666666666666667,0.7584541062801932,0.9356540084388185,0.6442641946697567,0.9583333333333333,0.004640673397649538,81.1
0.008310249307479223,0.0,0.06159420289855072,0.06666666666666667,0.7584541062801932,0.9324894514767933,0.6384704519119351,0.9270833333333333,0.4055673516497604,88.0
0.0997229916897507,0.0,0.057971014492753624,0.06666666666666667,0.7584541062801932,0.9282700421940928,0.633835457705678,0.8958333333333333,0.4290056650242723,88.0
0.10249307479224376,0.0,0.057971014492753624,0.06315789473684211,0.7439613526570048,0.919831223628692,0.6280417149478563,0.8645833333333333,0.3915040067095417,84.0
0.10526315789473684,0.0,0.057971014492753624,0.06315789473684211,0.7391304347826088,0.9177215189873418,0.6222479721900348,0.8333333333333333,0.39986642461735344,82.0
0.1038781163434903,0.0,0.057971014492753624,0.06315789473684211,0.7294685990338164,0.9113924050632911,0.6164542294322133,0.8333333333333333,0.4311843421210405,84.0
0.009695290858725761,0.0,0.057971014492753624,0.06315789473684211,0.7342995169082125,0.9071729957805907,0.6106604866743917,0.8541666666666666,0.3909084216762963,81.0
0.11080332409972299,0.0,0.057971014492753624,0.06315789473684211,0.7246376811594203,0.9008438818565401,0.6048667439165701,0.8333333333333333,0.003711574423604116,79.8
0.11634349030470914,0.0,0.057971014492753624,0.06315789473684211,0.7198067632850241,0.8945147679324894,0.5990730011587486,0.8645833333333333,0.32088951550485256,79.4
0.11772853185595568,0.0,0.057971014492753624,0.06315789473684211,0.7101449275362318,0.8871308016877637,0.593279258400927,0.8333333333333333,0.3078914017501302,79.3
0.12049861495844875,0.0,0.057971014492753624,0.06315789473684211,0.7101449275362318,0.8829113924050632,0.5874855156431055,0.84375,0.026946593727319643,78.8
0.0110803324099723,0.0,0.057971014492753624,0.06315789473684211,0.7777777777777778,0.8934599156118144,0.581691772885284,0.8229166666666666,0.2211081635969448,78.7
0.12603878116343492,0.0,0.057971014492753624,0.06315789473684211,0.748792270531401,0.8829113924050632,0.05330243337195828,0.8333333333333333,0.2054865844738734,78.6
0.13157894736842107,0.0,0.057971014492753624,0.06315789473684211,0.7439613526570048,0.8786919831223629,0.047508690614136734,0.7083333333333333,0.20571761304654898,78.1
0.16204986149584488,0.0,0.09782608695652173,0.09824561403508772,0.6135265700483091,0.79957805907173,0.59675550405562,0.9895833333333333,0.0004500460917061513,72.7
0.16343490304709143,0.0,0.09782608695652173,0.09824561403508772,0.5893719806763285,0.7932489451476793,0.5851680185399768,0.9791666666666665,0.06620414718311755,72.5
0.1662049861495845,0.0,0.09782608695652173,0.09473684210526315,0.5748792270531401,0.7858649789029536,0.05330243337195828,0.96875,0.06607372270807044,72.2
0.1689750692520776,0.0,0.09782608695652173,0.09473684210526315,0.5700483091787439,0.7827004219409283,0.5643105446118193,0.9270833333333333,0.06288988576336865,71.9
0.17174515235457066,0.0,0.09782608695652173,0.09824561403508772,0.5652173913043478,0.7816455696202531,0.5538818076477404,0.9166666666666666,0.060316740086540026,71.6
0.01662049861495845,0.0,0.09782608695652173,0.09824561403508772,0.5652173913043478,0.7774261603375527,0.544611819235226,0.8541666666666666,0.04901505842058653,71.1
0.18144044321329642,0.0,0.09782608695652173,0.09824561403508772,0.5603864734299516,0.7679324894514767,0.5365005793742758,0.84375,0.004142057972263348,78.0
0.19390581717451524,0.0,0.09782608695652173,0.09824561403508772,0.5603864734299516,0.7584388185654009,0.5283893395133256,0.8541666666666666,0.046764347224536255,73.0
0.018005540166204984,0.0,0.09782608695652173,0.09824561403508772,0.5603864734299516,0.7468354430379747,0.5202780996523754,0.8125,0.032304458015754774,73.0
0.21191135734072022,0.0,0.10144927536231883,0.09824561403508772,0.5169082125603864,0.719409282700422,0.5133256083429896,0.05208333333333333,0.020744771429110832,69.2
0.22299168975069253,0.0,0.10144927536231883,0.10175438596491228,0.5410628019323671,0.7120253164556962,0.5063731170336038,0.7916666666666666,0.013230918178004683,68.4
0.21191135734072022,0.0,0.10507246376811595,0.10175438596491228,0.5314009661835749,0.7046413502109705,0.5005793742757821,0.78125,0.001204444681938718,68.4
0.21191135734072022,0.0,0.10507246376811595,0.10175438596491228,0.5217391304347826,0.6951476793248945,0.4936268829663964,0.7916666666666666,0.00740081227077811,67.8
0.20083102493074795,0.0,0.10869565217391305,0.10526315789473684,0.5120772946859903,0.6867088607594937,0.4878331402085748,0.05208333333333333,0.006394650069592461,67.8
0.20775623268698062,0.0,0.10869565217391305,0.10526315789473684,0.5024154589371981,0.6772151898734178,0.48203939745075325,0.7708333333333333,0.0006041944506335053,67.5
0.02077562326869806,0.0,0.11231884057971016,0.10526315789473684,0.48792270531400966,0.6708860759493671,0.4762456546929317,0.75,0.005490367993112878,66.6
0.20221606648199447,0.0,0.08695652173913043,0.08421052631578947,0.608695652173913,0.8333333333333334,0.7358053302433372,0.9583333333333333,0.06277931144430354,76.1
0.02077562326869806,0.0,0.08695652173913043,0.08421052631578947,0.608695652173913,0.8322784810126582,0.727694090382387,0.96875,0.06277931144430354,75.4
0.2368421052631579,0.0,0.08695652173913043,0.08421052631578947,0.608695652173913,0.8333333333333334,0.7207415990730012,0.9791666666666665,0.06277931144430354,74.8
0.22991689750692523,0.0019801980198019802,0.08695652173913043,0.08421052631578947,0.608695652173913,0.8322784810126582,0.7137891077636153,1.0,0.06277931144430354,74.9
0.22299168975069253,0.0,0.08695652173913043,0.08421052631578947,0.608695652173913,0.8312236286919832,0.7068366164542295,0.9791666666666665,0.06277931144430354,75.0
0.221606648199446,0.0019801980198019802,0.08695652173913043,0.08421052631578947,0.608695652173913,0.8312236286919832,0.6987253765932793,0.9791666666666665,0.06277931144430354,75.0
0.23130193905817176,0.0,0.08695652173913043,0.08421052631578947,0.608695652173913,0.8343881856540085,0.06604866743916571,0.9791666666666665,0.06277931144430354,74.6
0.22991689750692523,0.0,0.08695652173913043,0.08421052631578947,0.608695652173913,0.8343881856540085,0.05909617612977984,0.9375,0.06277931144430354,74.5
0.22991689750692523,0.0,0.08695652173913043,0.08421052631578947,0.6038647342995169,0.8333333333333334,0.6767091541135574,0.9583333333333333,0.06277931144430354,74.4
0.23545706371191136,0.0,0.08695652173913043,0.08421052631578947,0.5990338164251208,0.8312236286919832,0.6685979142526072,0.9479166666666666,0.06277931144430354,74.2
0.2368421052631579,0.0,0.09057971014492754,0.08421052631578947,0.5990338164251208,0.8291139240506329,0.6616454229432214,0.9375,0.06277931144430354,74.1
0.23961218836565099,0.0,0.09057971014492754,0.08421052631578947,0.5942028985507246,0.8270042194092827,0.6535341830822712,0.9270833333333333,0.06277931144430354,73.8
0.26038781163434904,0.0,0.09057971014492754,0.08421052631578947,0.5893719806763285,0.8259493670886077,0.645422943221321,0.9375,0.06277931144430354,73.2
0.02493074792243767,0.0,0.09057971014492754,0.08771929824561403,0.5845410628019323,0.8238396624472574,0.6373117033603708,0.9375,0.06277931144430354,73.1
0.26038781163434904,0.0019801980198019802,0.09420289855072464,0.08771929824561403,0.5845410628019323,0.8217299578059072,0.6280417149478563,0.9895833333333333,0.06277931144430354,72.9
0.26454293628808867,0.0,0.09420289855072464,0.08771929824561403,0.5797101449275363,0.0,0.6187717265353418,0.9166666666666666,0.06277931144430354,72.6
